smiles	MW	LogP	TPSA
O=C(NCc1ccccc1Cl)c1cc([N+](=O)[O-])cs1	296.002	3.240	72.240
CCOc1nc(NC)nc(Nc2ccc(Cl)cc2C)n1	293.104	3.017	71.960
COc1ccc(/C=C(\C#N)S(=O)(=O)C2CCCCC2)cc1	305.109	3.307	67.160
COc1ccc(/C=C/C(=O)Nc2ccc(O)c(OC)c2)cc1	299.116	3.061	67.790
CCOc1ccccc1NC(=O)Cc1cccc([N+](=O)[O-])c1	300.111	3.175	81.470
CC(=O)Nc1cc(-c2nc3ccccc3s2)ccc1C(=O)[O-]	311.050	2.285	82.120
COc1ccc([C@H](O)Cn2ccc([N+](=O)[O-])c2C)cc1C	290.127	2.755	77.530
COC1=C(C)OC2=CC(OC(C)=O)=CC(OC(C)=O)=C1C2	292.095	2.446	71.060
CCc1nn(C)c(C(=O)Nc2ccc3[nH]ncc3c2)c1Cl	303.089	2.765	75.600
COc1ccccc1NN=C(C#N)C(=O)c1ccc(F)cc1	297.091	3.009	74.480
C[C@H](Cc1ccco1)NC(=O)c1cc(-c2ccccc2)on1	296.116	3.296	68.270
CC(=O)C1=C(C)OC(N)=C(C#N)[C@@H]1c1ccc(C)c(Cl)c1	302.082	3.319	76.110
CCOC(=O)C1=C(N)OC(C)=C(C(C)=O)[C@H]1c1ccccc1	301.131	2.397	78.620
COc1ccc(-c2nnc(NC(=O)c3ccccc3)o2)cc1	295.096	2.998	77.250
CC(=O)c1ccc(/N=C/c2cc(Br)c[nH]2)c(N)c1	305.016	3.313	71.240
Cc1ccc2nc(SCC(=O)c3ccccn3)ncc2c1N	310.089	2.890	81.760
N#CC1=NN(C(=O)c2cccs2)OC1Oc1ccccc1	299.036	2.420	74.920
COc1ccc([C@@H]2C(C#N)=C(N)OC3=C2CCCC3=O)cc1C	310.132	2.818	85.340
CCOC(=O)c1cnn(C(=O)c2ccc(Cl)cc2)c1OC	308.056	2.410	70.420
CCCn1cc(NC(=O)Nc2cccc3c2CCCC3)nn1	299.175	3.211	71.840
CC(=O)N(C)c1ccc(NC(=O)c2c(C)noc2C)c(C)c1	301.143	2.835	75.440
Cc1ccc(NC(=O)[C@@H](C)Nc2c(C)ccc(C)c2O)nc1	299.163	3.152	74.250
Cc1cc(-c2cc(C(=O)[O-])c3ccccc3n2)cc(C(C)C)c1O	320.129	3.403	73.250
Cc1ccc(C)c(/C=N/NC(=O)COc2ccccc2C#N)c1	307.132	2.704	74.480
C/C(=N\CCc1cc(C)cc(C)c1[O-])c1ccc(O)cc1O	298.145	2.840	75.880
O=C(Nc1ccc(C(F)(F)F)cc1)Nc1ccc(CO)o1	300.072	3.435	74.500
COC(=O)c1cccc(OC(=O)c2cc(C)cc(C)c2)c1O	300.100	3.015	72.830
CCOC(=O)c1cc(-c2nonc2N2CCCCC2)cs1	307.099	2.965	68.460
CC(C)CNC(=O)/C(C#N)=C/c1c(Cl)[nH]c2ccccc12	301.098	3.500	68.680
CCSc1nnc(COc2cccc3nsnc23)o1	294.025	2.765	73.930
CC(=O)c1c(C)sc(C)cc1=NC(=O)c1ccc(C#N)cc1	310.078	3.180	70.290
COc1ccc(Cl)cc1NC(=O)CCC(=O)c1ccco1	307.061	3.543	68.540
CC(C)Oc1ccc(C(=O)N/N=C/c2cccc(C#N)c2)cc1	307.132	3.109	74.480
CCOC(=O)/C(C#N)=C/c1cc2cccc(C)c2nc1OC	296.116	3.022	72.210
CCC(=O)Nc1ccc(NS(=O)(=O)c2ccccc2)cc1	304.088	2.836	75.270
COc1ccc(O)c(/C=N/NC(=O)c2ccc(C(C)C)cc2)c1	312.147	3.288	70.920
COC(=O)c1cc(Cl)c(N)c(C(=O)c2ccccc2)c1	289.051	2.940	69.390
N#C[C@@H](c1ccc(/C=N/n2cnnc2)cc1)c1cccc(F)c1	305.108	2.955	66.860
Cc1ccc(Cn2ccc(Oc3ccc(N)cc3)c2C(=O)[O-])cc1	321.124	2.583	80.310
Cc1ccc(NC(=O)C(C)(C)O)cc1NC(=O)C(C)(C)C	292.179	2.689	78.430
CC[N+](=O)c1cc(C=C2C(=O)OC(C)(C)OC2=O)ccc1C	304.118	2.645	72.680
CCOC(=O)/C=C(\C)c1ccc(Oc2nccc(C)n2)nc1	299.127	2.939	74.200
Cc1ccc(NC(=O)c2cccc([N+](=O)[O-])c2)cc1Br	333.995	3.918	72.240
COC(=O)Nc1ccc(Cl)c(NC(=O)c2cccnc2)c1	305.057	3.166	80.320
COc1ccc(-c2nnc(NC(=O)c3ccco3)s2)cc1	301.052	3.059	77.250
O=C(N/N=C/c1ccccc1O)c1cccc2cccnc12	291.101	2.704	74.580
Cc1onc(-c2ccccc2)c1C(=O)NCc1cnn(C)c1	296.127	2.314	72.950
O=C(Cc1ccco1)N/N=C/c1c[nH]c2ccc(Cl)cc12	301.062	3.107	70.390
COc1ccc(-c2nnc(SCCCCC#N)n2C)o1	292.099	2.870	76.870
Cc1nn(Cc2cccc(O)c2)c(C)c1-c1ccc(N)cc1	293.153	3.503	64.070
Cc1ccc(/C=N/NC(=O)c2sc(N)cc2Cl)cc1	293.039	3.056	67.480
CCOc1ccc(C(=O)Nc2ccc(C(N)=O)cc2)cc1C	298.132	2.745	81.420
COc1ccccc1Nc1nc(=O)c2ccc(C)cc2nc1C	307.132	3.359	64.110
C=CCc1ccccc1NNC(=O)c1c(C)n[nH]c1CC	284.164	2.766	69.810
COc1cc(OC)c(C(=O)Nc2ccc(C#N)cc2)cc1C	296.116	3.136	71.350
COc1ccc(C(=O)Sc2ccc(C(N)=O)cc2)c(C)c1	301.077	3.035	69.390
Cc1cc(C)c(S(=O)(=O)n2cnc3ccccc32)cc1C#N	311.073	2.762	75.750
CC(C)(C)OC(=O)CSc1nnc(-c2ccc(F)cc2)o1	310.079	3.310	65.220
CCOC(=O)c1cc(Nc2ccc(Cl)cc2)nc(OC)n1	307.072	3.059	73.340
COc1ccc(C(=O)Oc2ccc(C)cc2C)cc1[N+](=O)[O-]	301.095	3.439	78.670
COc1ccc(O)c(-c2ccccc2)c1NC(=O)c1ccc[nH]1	308.116	3.648	74.350
Cc1ccc(-c2nc(C3CCC(NC(=O)N(C)C)CC3)no2)o1	318.169	2.935	84.400
CCc1c(C)sc(NC(=O)c2ccccc2)c1C(N)=O	288.093	2.970	72.190
CC1CCN(C(=O)/C=C/c2ccc([N+](=O)[O-])c(Cl)c2)CO1	310.072	2.856	72.680
CCOC(=O)c1cc(O)nc(-c2nc3ccccc3s2)c1	300.057	3.241	72.310
COc1ccc([C@@H]2NC(=O)NC3=C2CCCCC3)cc1[N+](=O)[O-]	317.138	3.176	93.500
Cc1cc([N+](=O)[O-])nn1C(=O)c1ccc(C(F)(F)F)cc1	299.052	2.807	78.030
CC(=O)c1cccc(Nc2nc(NC[C@@H]3CCCO3)oc2C)c1	315.158	3.520	76.390
O=C1CCN/C1=C(/Cl)c1cc([N+](=O)[O-])ccc1Cl	285.991	2.718	72.240
COc1cccc(C(=O)N/N=C/c2cc(Cl)ccc2O)c1	304.061	2.818	70.920
CCOC(=O)c1ccc(NCc2cc(=O)[nH]c3ccccc23)cc1	322.132	3.317	71.190
CCCC(=O)Oc1c(N)sc(CCc2ccccc2)c1N	304.125	3.403	78.340
CCc1cc(C(=O)Nc2ccc(S(N)=O)cc2)c(C)s1	308.065	2.853	72.190
O=C(NC[C@@H]1CCCO1)Nc1ccc(-c2ccccn2)o1	287.127	2.642	76.390
CCc1cc(C)c(C(=O)Nc2ccccc2C(N)=O)cc1C	296.152	3.217	72.190
CC1=C2C(=CC=CC=C1)OC=CC=C1C(N)=NC(=O)N3[C@@H]1C[C@H]23	307.132	2.717	67.920
Cc1cc(Cl)ccc1NC(=O)c1n[nH]c(=O)c2ccccc12	313.062	3.137	74.850
CCOc1ccc(C(=O)Nc2cc(C(C)=O)ccn2)cc1C	298.132	3.244	68.290
Cc1ccc(-c2nc(-c3ccc(C)o3)ccc2C(=O)[O-])cc1	292.098	2.989	66.160
Cc1cc(C)cc(OCc2nnc([N-]S(C)(=O)=O)s2)c1	312.048	2.699	83.250
CONC(=O)c1c(-c2c(Cl)cccc2Cl)noc1C	300.007	3.248	64.360
CC(=O)N(C)c1ccc(NC(=O)Nc2c(C)nsc2C)cc1	318.115	3.387	74.330
Cc1ccc(-n2cnc([N+](=O)[O-])c2C=Cc2ccccn2)cc1	306.112	3.654	73.850
Cc1ccc(C(=O)[C@@H](C)NC(=O)c2ccc([N+](=O)[O-])cc2)cc1	312.111	2.904	89.310
COC(=O)c1ccccc1S(=O)(=O)[N-]c1cccc(C)c1	304.065	3.176	74.540
COc1ccc(C(=O)N(C)C(=O)Nc2cccc(O)c2)cc1	300.111	2.705	78.870
COc1cccc2cc(NS(=O)(=O)c3ccco3)ccc12	303.057	3.242	68.540
COC(=O)c1ccccc1NS(=O)(=O)c1ccccc1	291.057	2.274	72.470
CCOC(=O)Cc1nn(-c2cccc3ccccc23)c(=O)o1	298.095	2.084	74.330
CC[C@H](C)N1C(=O)N=C(O)/C(=C\c2ccc(Cl)cc2)C1=O	306.077	3.441	69.970
Cc1cc(Cl)cc(NS(=O)(=O)c2ccccc2N)c1	296.039	3.031	72.190
CC(=O)c1ccc(NC(=O)CCc2ccc(C)cc2)c(N)c1	296.152	3.351	72.190
Cc1ccc(OC/C([O-])=N/Cc2ccc(Cl)cc2)c(N)c1	303.091	2.568	70.670
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc(F)cc1F	304.066	3.525	72.240
CCn1sc(C)c1CNC(=O)c1ccc([N+](=O)[O-])cc1	293.083	2.716	77.170
CCC(=O)Oc1ccc(Cc2cccc(C(=O)OC)c2)o1	288.100	2.972	65.740
Cc1nn(-c2ccccc2)c(O)c1-c1nc(C2CCC2)no1	296.127	3.204	76.970
CCOc1ccc2nc(CC(=O)c3ccc(C)o3)c(=O)oc2c1	313.095	2.914	82.540
O=C(N/N=C/c1ccc(-c2ccccc2Cl)o1)c1cc[nH]c1	313.062	3.692	70.390
Cc1cccnc1NC(=O)c1ccc(-n2cccc2C#N)cc1	302.117	3.305	70.710
Cc1cccc(Cc2nnc(CSc3ncccn3)o2)c1	298.089	3.051	64.700
Cc1ccn(C(=O)c2nnc(-c3ccc(Cl)cc3)o2)n1	288.041	2.583	73.810
C=C(C)[C@@H](C(=O)Nc1ccc(C(N)=O)cc1)C1CCCCC1	300.184	3.497	72.190
CCn1cc([N+](=O)[O-])c(Br)c1-c1ccc(O)cc1	309.995	3.551	68.300
CCn1c(C)nc(NC(=O)Cc2ccccc2C(C)C)c1N	300.195	3.098	72.940
CC(=O)N/N=C/c1cc(C)n(-c2ccc([N+](=O)C(C)C)cc2)c1	313.166	3.075	66.470
CC(=O)Nc1nnc2c(n1)C=C(C)C[C@@H]2c1ccc(C)cc1	294.148	3.077	67.770
COc1ccc(/C=C\c2nc(-c3ccc(C)cc3)no2)c(=O)o1	310.095	3.177	78.360
COc1cccc(C(=O)Oc2cc(C(C)=O)ccc2O)c1C	300.100	3.131	72.830
C[C@H](c1ccccc1)[C@@H]1C(C#N)=C(N)OC2=C1C(=O)CCC2	294.137	3.137	76.110
Cc1ccc([C@@H](C)O)nc1NC(=O)[C@@H](C)Cc1ccccc1	298.168	3.261	62.220
Cn1c(-c2cccnc2)nnc1-c1cc(F)c(O)c(Cl)c1	304.053	3.042	63.830
CC(=O)Nc1ncnc2sc3c(c12)CC[C@H](C(C)C)C3=O	303.104	3.051	71.950
CCOc1ccc(C)cc1C(=O)Nc1ccc(C(N)=O)cc1	298.132	2.745	81.420
Cc1ccn(-c2ccc(NN=c3c(=O)c4ccccc34)nc2)n1	303.112	1.893	72.170
COc1cccc([C@H]2NC(=O)c3cc(C)ccc3N2O)c1O	300.111	2.347	82.030
O=C(CSc1ccccc1)Nc1ccc2nonc2c1	285.057	2.954	68.020
COC(=O)/C(C#N)=C/c1c(Cl)cccc1OC(=O)C(C)C	307.061	2.981	76.390
Cc1cc(C)n(C(=O)c2cccnc2[N+](=O)[O-])c1C(F)(F)F	313.067	3.115	78.030
O=C(N/N=C/c1cccs1)c1ccc([N+](=O)[O-])cc1Cl	308.997	3.074	84.600
COC(=O)c1ccc(CC(=O)Nc2ccc(Cl)cc2)o1	293.045	2.901	68.540
CCOC(=O)c1ccc(-n2ncc(Cl)c2NC=O)cc1	293.057	2.271	73.220
Cc1cc(NNC(=O)c2c(Cl)cccc2Cl)nc(C)n1	310.039	3.157	66.910
COc1cscc1C(=O)Nc1nc(C)c(OC)c(C)c1O	308.083	2.735	80.680
Cc1cccc(-c2nc(C#N)c(NCCc3ccccc3)[nH]2)c1	302.153	3.911	64.500
Cc1cc(NCC(=O)Nc2nc3ccccc3s2)ncn1	299.084	2.445	79.800
Cc1ccc(/C=C2/N=C(c3ccccc3Cl)OC2=O)o1	287.035	3.586	51.800
Cc1c(C(=O)Nc2ccccc2C#N)cnn1-c1ccccc1	302.117	3.305	70.710
COc1nc(NC(=O)Nc2ccc(C)cc2)n(C(C)C)c1C	302.174	3.733	68.180
CCC(=O)N(C)c1ccc(NC(=O)c2ccc(O)cc2)cc1	298.132	3.017	69.640
CCc1ccc([C@H]2C(C#N)=C(N)OC(C)=C2C(C)=O)s1	288.093	2.981	76.110
COc1ccc(/C(=N\O)c2ccc(-n3cncn3)cc2)cc1	294.112	2.503	72.530
CCOC(=O)c1[nH]c2ccc(C)cc2c1-c1nncs1	287.073	3.172	67.870
O=C(/C=C/c1ccco1)Nc1ccc(COc2ccccc2)nn1	321.111	3.301	77.250
Cc1onc(-c2ccc(F)cc2)c1NC(=O)c1ccccn1	297.091	3.436	68.020
COc1cc([C@H]2CC(C)(C)OC(=O)N2)ccc1OC(C)=O	293.126	2.570	73.860
COc1cc(/C=N/c2ccc(C)cc2O)cc(OC)c1O	287.116	3.174	71.280
CCc1nnc(NC(=O)c2cc3cc(C)ccc3oc2=O)s1	315.068	2.768	85.090
COC(=O)c1ccc(NC(=O)c2cccc(C)c2OC)cc1	299.116	3.043	64.630
COc1cc(-c2c(C)n[nH]c2C)ccc1NC(=O)C(C)C	287.163	3.297	67.010
CCOC(=O)[C@H]1CCCN1C(=O)Nc1ccccc1C#N	287.127	2.118	82.430
CCc1[nH]c(C)nc1NC(=O)[C@H](C)Oc1ccc(C)cc1	287.163	2.995	67.010
Nc1ccccc1C(=O)O/N=C(/c1ccccc1)C(F)F	290.087	3.095	64.680
COc1ccc(Cc2cc(-c3nonc3N)cc(Cl)n2)cc1	316.073	2.967	87.060
NC(=O)CSc1nc(OCc2cccs2)ccc1C=O	308.029	2.112	82.280
Cc1ccc(NC(=O)c2ccccc2[N-]S(C)(=O)=O)cc1	303.081	3.212	77.340
COc1cc(OC)c([N+](=O)[O-])cc1C(=O)c1ccccc1	287.079	2.843	78.670
CC[C@H](Oc1ccccc1)C(=O)Nc1ccc(C(N)=O)cc1	298.132	2.582	81.420
CCCN(Cc1ccc(N)cc1)C(=O)Nc1ccc(O)cc1	299.163	3.419	78.590
CC1(C)CC(=O)C2=C(C1)OC(N)=C(C#N)[C@@H]2c1ccccc1F	312.127	3.277	76.110
COc1ccc(Oc2ccc3c(c2)C(=O)NC(C)(C)N3)cc1O	314.127	3.085	79.820
Cc1ccccc1NC(=O)c1nn(-c2ccccc2)c(N)c1C	306.148	3.324	72.940
CSc1nc(-c2ccc(O)c(C(F)(F)F)n2)c(C)n1N	304.061	2.414	76.960
O=C(Nc1ccc2c(C(=O)[O-])cccc2c1)c1ccccc1	290.082	2.456	69.230
CC(=O)c1ccc(NC(=O)c2ccc3nsnc3c2)cc1	297.057	3.146	71.950
NC(=O)[C@H]1CCCC[C@@H]1c1cc(=O)c2c(o1)CCCCCC2	303.183	3.058	73.300
CC[C@@H]1CCc2c(sc(N)c2C(=O)c2ccc(N)cc2)O1	302.109	3.247	78.340
COc1ccc([C@H]2C(C#N)=C(N)Oc3ccccc32)cc1F	296.096	3.052	68.270
CSc1nc(NCc2ccco2)nc(NC2CCCC2)n1	305.131	3.153	75.870
O=C1Nc2ccccc2/C1=N/N=C/c1cccc(Cl)c1O	299.046	2.821	74.050
Cc1nn(C)c(C)c1-c1ccc(-c2csnn2)c(O)c1O	302.084	2.634	84.060
Cc1ccc(/N=C/c2c[nH]nc2-c2ccc3c(c2)OCO3)cn1	306.112	3.259	72.390
CC(=O)O[C@H](C(=O)Nc1cccc(C#N)c1)c1ccccc1	294.100	2.801	79.190
COc1ccc2c(=O)c(-c3nc(C)ccc3O)cc(C)nc2c1	308.116	2.988	72.310
CCSc1cc(C)c(CNc2ccc(O)cc2OC)nn1	305.120	3.223	67.270
O=C(COc1cccnc1)Nc1ccc(-c2cccnc2)o1	295.096	2.754	77.250
COC(=O)CSc1c(C#N)cc(C(C)=O)c2ccccc12	299.062	3.179	67.160
Cc1ccc(-n2c(C)cc(-n3ccc([N+](=O)[O-])n3)c2C)cc1	296.127	3.496	65.890
Nc1cccc(C(=O)Nc2cccc3nccnc23)c1Cl	298.062	3.118	80.900
Cc1ccc(C(=O)NN(C)C2CCCC2)cc1[N+](=O)[O-]	277.143	2.422	75.480
C[C@H]1CCCN(c2nc3ccccc3n3nc(C#N)c(C#N)c23)C1	316.144	2.862	81.010
O=C(Nc1nc(-c2ccccc2)cs1)c1cccc(=O)o1	298.041	3.016	72.200
N#CC1=C(N)OC2=C(C(=O)CCC2)[C@@H]1c1ccc(F)cc1F	302.087	2.780	76.110
CCOc1cc(/C=N/NC(=O)c2ccccc2)cc(C)c1O	298.132	2.863	70.920
COc1ccc(C(=O)Nc2ccc(NC(C)=O)cc2)cc1C	298.132	3.214	67.430
O=C([O-])/C=C/c1cc(-c2ccco2)nc2ccc(Cl)cc12	298.028	2.911	66.160
Cc1cc(C(=O)N/N=C/c2c[nH]c3ccccc23)ccc1O	293.116	2.946	77.480
COc1ccc(/C=C/c2noc3ccc(C(N)=O)cc23)cc1	294.100	3.106	78.350
COc1ccc(OC)c(NC(=O)c2sccc2N)c1C	292.088	2.908	73.580
Cc1cc(S(=O)(=O)Nc2ccccc2N)ccc1Cl	296.039	3.031	72.190
COc1cc(/C=N/NC(=O)c2cccc3ccccc23)ccn1	305.116	3.007	63.580
COc1ccc(C(=O)N[C@H](C)c2ccccc2)c([N+](=O)[O-])c1	300.111	3.094	81.470
Cc1ccc(S(=O)(=O)N(C#N)c2cccc(C)c2C)o1	290.073	2.881	74.310
CC(=O)Nc1sc(C(C)C)c(C(N)=O)c1-c1ccccc1	302.109	3.596	72.190
COc1ccc(/C=C(\C#N)C(=O)Nc2ccc(OC)cc2)cc1	308.116	3.249	71.350
O=C1C=C(Oc2ccc(Cl)c(Cl)c2)C(=O)C(=O)C1	283.964	2.367	60.440
COc1ccc(C(=O)Nc2ccc(NC(C)=O)cc2)c(OC)c1	314.127	2.915	76.660
COc1ccc(NC(=O)/C(=N/N)c2cccc(C)c2)cc1C	297.148	2.614	76.710
COc1ccc(-c2nc(COc3ccccc3)no2)cc1O	298.095	3.030	77.610
NC(=O)/[N+]([O-])=C\c1ccc(-c2nc3ccccc3s2)cc1	297.057	2.971	82.050
COC(=O)c1ccc(CNC(=O)c2cc3ccccc3o2)cc1	309.100	3.149	68.540
O=S(=O)(Nc1ccccc1O)c1cccc2ccccc12	299.062	3.346	66.400
Cn1cc(Oc2cccc(Cl)c2Cl)cc1C(=O)NN	299.023	2.728	69.280
O=C(N/N=C/c1ccccc1)c1cc(-c2ccccc2)n[nH]1	290.117	2.841	70.140
COc1ccc(-c2nn(C(=O)c3ccccc3)cc2N)cc1	293.116	2.829	70.140
NC(=O)CSc1nnc(-c2ccccc2)c2ccccc12	295.078	2.874	68.870
CCCN1C(=O)c2cc([N+](=O)[O-])c(OC)cc2[C@@H]1C(C)C	292.142	3.166	72.680
Cc1ccc(C(=O)Nc2ccc3c(c2)OCCO3)cc1C#N	294.100	2.890	71.350
N#C[C@@H]1Cc2cn[nH]c2C(=O)[C@@H]1Sc1ccc(Cl)cc1	303.023	3.103	69.540
COC(=O)c1cc(Cl)cc(/C=N/c2cccc(C(C)=O)c2)n1	316.061	3.475	68.620
COc1cc(NC(=O)c2ccc(F)cc2)c([N+](=O)[O-])cc1F	308.061	3.134	81.470
COC(=O)C1=C(C)NC(=O)N[C@H]1c1ccccc1C(C)C	288.147	2.611	67.430
COc1ccc(C(=O)Nc2cc(N)ccc2OC)c(Cl)c1	306.077	3.192	73.580
COc1ccccc1[C@@H](C)Nc1nc2ccccc2c(=O)[nH]1	295.132	3.105	67.010
COc1cccc(NC(=O)[C@H]2C[C@H](c3ccco3)C2)c1O	287.116	3.126	71.700
O=C(Cc1c(O)ccc2c1C(=O)CCC2)c1ccc(O)cc1	296.105	3.042	74.600
COC(=O)CSc1nc2cc(O)c(Cl)cc2nc1C	298.018	2.562	72.310
COc1ccc(NC(=O)c2ccc3ccccc3n2)cc1O	294.100	3.201	71.450
COC(=O)c1c2c(n(-c3ccccc3)c1N)CCCCC2=O	298.132	2.755	74.320
Nc1ccc(CNc2cccc(Cl)c2N2CCCC2=O)o1	305.093	3.254	71.500
COc1ccc(C2(C(=O)Nc3ccc(C)cc3O)CC2)nc1	298.132	2.775	71.450
O=C(CSc1nc2ccccc2o1)c1n[nH]c2c1CCC2	299.073	3.015	71.780
CCOC(=O)c1cnc(-c2ccco2)nc1NCC(C)C	289.143	2.981	77.250
Cc1cc2c(c(-c3ccncc3)c1OCCC(O)C#N)CCO2	310.132	2.645	75.370
Cc1cccc(-c2nc3n(n2)C(=O)C[C@@H](c2ccco2)N3)c1	294.112	3.044	72.950
N#Cc1ccc(C(=O)N/N=C/c2ccc(Cl)cc2)c(O)c1	299.046	2.681	85.480
Cc1occc1C(=O)N/N=C/c1ccc(OCC(C)C)cc1	300.147	3.387	63.830
CN1C(=O)c2ccc([N+](=O)[O-])cc2O[C@@H]1c1ccc(F)cc1	302.070	2.897	72.680
CC(=O)Oc1ccc(/C=C2\N=C(c3ccc(C)o3)OC2=O)cc1	311.079	2.858	78.100
O=C1CN(/N=C/c2cc(Cl)ccc2O)c2cc(O)ccc21	302.046	2.788	73.130
CC[C@@H](C(=O)OC)N1C=C(/C=C(\C#N)C(C)(C)C)C[C@@H](C)O1	306.194	3.344	62.560
CC(C)(O)[C@H](O)Cc1cc(Cl)c(Cl)c([N+](=O)[O-])c1	293.022	2.576	83.600
CSc1nnc(-c2ccc(O)cc2)n1/N=C/c1ccco1	300.068	2.848	76.440
COC(=O)c1ccc(C(=O)Nc2cccc(C)c2)c(OC)c1	299.116	3.043	64.630
CC(=O)[C@@H](C)Sc1nc2ccc(Cl)cc2c(N)c1C=O	308.039	3.353	73.050
Cc1ccc(C(=O)N/N=C/c2ccc(Cl)c([N+](=O)[O-])c2)cc1	317.057	3.321	84.600
O=C(N/N=C/c1ccc(Cl)c([N+](=O)[O-])c1)c1ccccc1	303.041	3.012	84.600
Cc1ccc(NC(=O)C2CC2)cc1C(=O)NCc1ccco1	298.132	2.867	71.340
Cc1ccc(C(=O)NNC(=O)Nc2c(C)cccc2C)cc1	297.148	3.078	70.230
Cc1cccc(O)c1/N=C\c1cc(C(=O)[O-])ccc1C(C)C	296.129	2.938	72.720
CC1=C(C(=O)Nc2cccc(C)c2)[C@H](c2ccco2)NC1=O	296.116	2.714	71.340
Cc1cc(-c2csc(NC(=O)C3CCCC3)n2)ccc1N	301.125	3.829	68.010
CSc1ccc(NC(=O)C(=O)c2ccc(C#N)cc2)cc1	296.062	3.102	69.960
C[C@@H]1C=Cc2ccccc2N1C(=O)Nc1cccc(C(=O)[O-])c1	307.109	2.504	72.470
N#C/C(=C\c1ccccn1)NC(=O)/C=C/c1ccc(Cl)cc1	309.067	3.429	65.780
COc1ccc(/C=N/NC(=O)c2cccc3cccnc23)o1	295.096	2.600	76.720
Cc1c(C#N)c(Oc2ccc(F)cc2)cn1S(C)(=O)=O	294.047	2.407	72.090
COc1ccc(C2=Nc3nnnn3[C@@H](c3ccccc3)C2)cc1	305.128	2.796	65.190
O=C(/C=C/c1ccccc1Cl)Nc1cc(O)nc(Cl)n1	309.007	3.141	75.110
O=C(N/N=C/c1cc(-c2ccccc2)on1)c1cccs1	297.057	3.167	67.490
CSc1cc(NC(=O)c2cc3ccccc3oc2=O)ccn1	312.057	3.162	72.200
N#C/C(=C\c1ccc(N)cc1)S(=O)(=O)c1ccccc1F	302.053	2.746	83.950
CC(=O)c1cccc(NC(=O)c2ccc3nc(C)cc(C)n23)c1	307.132	3.406	63.470
CC(=O)c1c(C)nc(-c2ccccc2)nc1NC(=O)CCl	303.077	2.832	71.950
O=C(Nc1nnc(Cc2ccccc2)s1)c1ccc(O)cc1	311.073	3.087	75.110
COc1cc(C(=O)N/N=C/c2ccccc2O)ccc1Cl	304.061	2.818	70.920
O=C(Cc1ccc(F)cc1)Nc1ccc(F)c([N+](=O)[O-])c1	292.066	3.054	72.240
COc1cccc(C(=O)Nc2ccc(F)c(C(C)=O)c2)c1O	303.091	2.995	75.630
COc1ccc(C(=O)C[C@H](C#N)C(=O)Nc2ccccc2)cc1	308.116	3.046	79.190
CCOC(=O)CCC(=O)Nc1ccc(NC2CCCC2)cc1	304.179	3.323	67.430
Cc1ccc(O)c(NC(=O)c2c(C)nc(C)c(Cl)c2[O-])c1	305.070	2.692	85.280
COc1ccc(C)c(NC(=O)NC(=O)c2ccc(C)cc2)c1	298.132	3.274	67.430
Cc1ccc(NC(=O)Cn2cnc3ccccc32)cc1C#N	290.117	2.855	70.710
Cc1cc(C)c(/C=N/NC(=O)c2ccc3[nH]ncc3c2)cc1C	306.148	3.252	70.140
CCC(C)=Cc1cc(S(N)(=O)=O)c(Cl)cc1OC	289.054	2.809	69.390
COc1ccc(OC(=O)c2cccc([N+](=O)[O-])c2)cc1Cl	307.025	3.476	78.670
COc1cccc(NC(=O)CNC(=O)Oc2ccc(C)cc2)c1	314.127	2.731	76.660
O=C([O-])c1ccc(NC2=Nc3cc(Cl)ccc3OC2)cc1	301.039	2.238	73.750
O=C(Nc1cccc(C(=O)[O-])c1)Nc1cccc2ccccc12	305.093	2.847	81.260
O=C(Nc1cccc(Cl)c1)c1cccc(-n2cnnn2)c1	299.057	2.568	72.700
COC(=O)c1cccc(C)c1NC(=O)OCc1ccncc1	300.111	2.925	77.520
C=CCN1C(=O)N(C)c2ccc(C#N)c(C)c2NC1(C)C	284.164	3.073	59.370
Cc1nc2ccccc2c(=O)n1Cc1ccc([N+](=O)[O-])cc1	295.096	2.661	78.030
Cc1nc2cc(/N=C/c3cccc(C(=O)[O-])c3)ccc2o1	279.078	2.250	78.520
COc1ccc(C(=O)c2cc3ccccc3oc2=O)c(OC)c1	310.084	3.041	65.740
CSc1cc(C)nc(SC(=O)c2ccc(N)cc2)n1	291.050	3.022	68.870
CCOC(=O)C1=C(C)CC(=O)C[C@@H]1c1ccc(CC)c(O)c1	302.152	3.281	63.600
COc1ccc(Br)cc1[C@@H](C#N)c1ncc[nH]1	291.001	2.836	61.700
CCC(=O)Nc1cc(Cl)ccc1C(=O)O[C@H](C)C(C)=O	297.077	2.823	72.470
CCOC(=O)c1nc(NC(=O)c2ccccc2)sc1C	290.073	2.881	68.290
OCc1ccc(Nc2ccccc2O)n2c3ccccc3c-2n1	305.116	3.405	70.310
CCOC(=O)[C@H](CC)c1nnc(Nc2ccccc2)n1C	288.159	2.615	69.040
O=C(Nc1ccc(NC(=O)n2ccnc2)cc1)c1cccs1	312.068	3.277	76.020
O=c1[nH]c2c(Cl)cc(Cl)cc2c2nc3nccnc3nc12	316.987	2.721	84.420
CC(=O)N[C@@H](C#N)c1nc2ccccc2n1Cc1ccccc1	304.132	2.785	70.710
O=C(COc1ccccc1[N+](=O)[O-])Nc1ccc(F)cc1	290.070	2.751	81.470
